"checkin_id","checkin_length","checkin_time","location","precinct","device","day","month","year","hour","minute","seconds"
"CHECKIN_091376",59,2018-11-06 13:17:19,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,13,17,19
"CHECKIN_091377",33,2018-11-06 13:20:29,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,13,20,29
"CHECKIN_091384",201,2018-11-06 13:29:27,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,13,29,27
"CHECKIN_091393",45,2018-11-06 13:35:20,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,13,35,20
"CHECKIN_091418",50,2018-11-06 14:09:30,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,14,9,30
"CHECKIN_091433",59,2018-11-06 14:28:39,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,14,28,39
"CHECKIN_091436",62,2018-11-06 14:30:56,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,14,30,56
"CHECKIN_091446",29,2018-11-06 14:39:47,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,14,39,47
"CHECKIN_091447",21,2018-11-06 14:40:20,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,14,40,20
"CHECKIN_091463",18,2018-11-06 15:02:46,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,15,2,46
"CHECKIN_091467",30,2018-11-06 15:13:42,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,15,13,42
"CHECKIN_091474",43,2018-11-06 15:16:12,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,15,16,12
"CHECKIN_091481",22,2018-11-06 15:24:07,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,15,24,7
"CHECKIN_091494",39,2018-11-06 15:41:44,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,15,41,44
"CHECKIN_091528",32,2018-11-06 16:10:48,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,16,10,48
"CHECKIN_091542",69,2018-11-06 16:21:05,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,16,21,5
"CHECKIN_091561",15,2018-11-06 16:34:57,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,16,34,57
"CHECKIN_091569",44,2018-11-06 16:40:32,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,16,40,32
"CHECKIN_091579",54,2018-11-06 16:48:35,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,16,48,35
"CHECKIN_091581",18,2018-11-06 16:49:12,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,16,49,12
"CHECKIN_091585",33,2018-11-06 16:50:36,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,16,50,36
"CHECKIN_091594",41,2018-11-06 16:57:11,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,16,57,11
"CHECKIN_091601",49,2018-11-06 16:59:30,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,16,59,30
"CHECKIN_091602",51,2018-11-06 17:00:23,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,17,0,23
"CHECKIN_091615",22,2018-11-06 17:10:17,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,17,10,17
"CHECKIN_091618",50,2018-11-06 17:12:11,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,17,12,11
"CHECKIN_091637",65,2018-11-06 17:19:59,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,17,19,59
"CHECKIN_091666",27,2018-11-06 17:33:01,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,17,33,1
"CHECKIN_091679",51,2018-11-06 17:40:40,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,17,40,40
"CHECKIN_091689",52,2018-11-06 17:46:39,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,17,46,39
"CHECKIN_091703",49,2018-11-06 17:54:31,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,17,54,31
"CHECKIN_091704",58,2018-11-06 17:55:01,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,17,55,1
"CHECKIN_091705",37,2018-11-06 17:55:24,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,17,55,24
"CHECKIN_091709",55,2018-11-06 17:59:22,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,17,59,22
"CHECKIN_091725",266,2018-11-06 18:05:34,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,18,5,34
"CHECKIN_091734",74,2018-11-06 18:08:20,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,18,8,20
"CHECKIN_091745",61,2018-11-06 18:16:39,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,18,16,39
"CHECKIN_091747",61,2018-11-06 18:17:24,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,18,17,24
"CHECKIN_091763",64,2018-11-06 18:25:01,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,18,25,1
"CHECKIN_091789",60,2018-11-06 18:48:10,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,18,48,10
"CHECKIN_091793",70,2018-11-06 18:52:26,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,18,52,26
"CHECKIN_091797",23,2018-11-06 18:56:46,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,18,56,46
"CHECKIN_091804",18,2018-11-06 18:59:00,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,18,59,0
"CHECKIN_091810",62,2018-11-06 19:04:17,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,19,4,17
"CHECKIN_091825",22,2018-11-06 19:22:23,"LOCATION_117","PRECINCT_197","DEVICE_330",6,11,2018,19,22,23
"CHECKIN_091833",66,2018-11-06 19:33:19,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,19,33,19
"CHECKIN_091836",208,2018-11-06 19:40:55,"LOCATION_117","PRECINCT_197","DEVICE_329",6,11,2018,19,40,55
"CHECKIN_091841",59,2018-11-06 07:01:24,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,7,1,24
"CHECKIN_091850",30,2018-11-06 07:05:58,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,7,5,58
"CHECKIN_091858",70,2018-11-06 07:11:15,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,7,11,15
"CHECKIN_091867",41,2018-11-06 07:18:38,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,7,18,38
"CHECKIN_091881",40,2018-11-06 07:25:14,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,7,25,14
"CHECKIN_091892",39,2018-11-06 07:31:36,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,7,31,36
"CHECKIN_091897",48,2018-11-06 07:33:49,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,7,33,49
"CHECKIN_091899",72,2018-11-06 07:35:22,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,7,35,22
"CHECKIN_091934",27,2018-11-06 07:58:46,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,7,58,46
"CHECKIN_091957",281,2018-11-06 08:15:58,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,8,15,58
"CHECKIN_091966",67,2018-11-06 08:22:06,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,8,22,6
"CHECKIN_091978",239,2018-11-06 08:35:27,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,8,35,27
"CHECKIN_091983",34,2018-11-06 08:38:51,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,8,38,51
"CHECKIN_091998",70,2018-11-06 08:56:33,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,8,56,33
"CHECKIN_091999",272,2018-11-06 08:56:44,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,8,56,44
"CHECKIN_092002",38,2018-11-06 08:58:09,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,8,58,9
"CHECKIN_092009",23,2018-11-06 09:01:59,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,9,1,59
"CHECKIN_092010",60,2018-11-06 09:02:15,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,9,2,15
"CHECKIN_092012",73,2018-11-06 09:03:15,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,9,3,15
"CHECKIN_092015",48,2018-11-06 09:05:27,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,9,5,27
"CHECKIN_092024",20,2018-11-06 09:11:35,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,9,11,35
"CHECKIN_092062",47,2018-11-06 09:38:42,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,9,38,42
"CHECKIN_092065",45,2018-11-06 09:40:00,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,9,40,0
"CHECKIN_092073",44,2018-11-06 09:48:19,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,9,48,19
"CHECKIN_092107",66,2018-11-06 10:12:03,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,10,12,3
"CHECKIN_092119",55,2018-11-06 10:18:54,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,10,18,54
"CHECKIN_092122",43,2018-11-06 10:21:12,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,10,21,12
"CHECKIN_092128",45,2018-11-06 10:26:33,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,10,26,33
"CHECKIN_092132",62,2018-11-06 10:29:03,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,10,29,3
"CHECKIN_092145",27,2018-11-06 10:35:25,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,10,35,25
"CHECKIN_092169",53,2018-11-06 10:52:10,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,10,52,10
"CHECKIN_092172",32,2018-11-06 10:53:42,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,10,53,42
"CHECKIN_092177",39,2018-11-06 10:57:09,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,10,57,9
"CHECKIN_092180",22,2018-11-06 10:58:19,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,10,58,19
"CHECKIN_092188",27,2018-11-06 11:02:10,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,11,2,10
"CHECKIN_092208",52,2018-11-06 11:15:44,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,11,15,44
"CHECKIN_092218",29,2018-11-06 11:23:09,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,11,23,9
"CHECKIN_092219",19,2018-11-06 11:23:25,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,11,23,25
"CHECKIN_092227",37,2018-11-06 11:31:17,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,11,31,17
"CHECKIN_092241",68,2018-11-06 11:43:07,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,11,43,7
"CHECKIN_092251",67,2018-11-06 11:50:26,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,11,50,26
"CHECKIN_092258",36,2018-11-06 11:58:28,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,11,58,28
"CHECKIN_092264",41,2018-11-06 12:03:10,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,12,3,10
"CHECKIN_092269",35,2018-11-06 12:11:17,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,12,11,17
"CHECKIN_092273",29,2018-11-06 12:16:08,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,12,16,8
"CHECKIN_092291",231,2018-11-06 12:42:24,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,12,42,24
"CHECKIN_092303",64,2018-11-06 12:51:00,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,12,51,0
"CHECKIN_092308",51,2018-11-06 12:53:19,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,12,53,19
"CHECKIN_092330",26,2018-11-06 13:14:01,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,13,14,1
"CHECKIN_092339",15,2018-11-06 13:27:49,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,13,27,49
"CHECKIN_092352",15,2018-11-06 13:41:40,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,13,41,40
"CHECKIN_092363",33,2018-11-06 13:59:45,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,13,59,45
"CHECKIN_092386",72,2018-11-06 14:19:49,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,14,19,49
"CHECKIN_092387",42,2018-11-06 14:20:06,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,14,20,6
"CHECKIN_092390",34,2018-11-06 14:21:25,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,14,21,25
"CHECKIN_092399",15,2018-11-06 14:35:07,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,14,35,7
"CHECKIN_092410",215,2018-11-06 14:51:27,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,14,51,27
"CHECKIN_092428",74,2018-11-06 15:17:36,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,15,17,36
"CHECKIN_092429",32,2018-11-06 15:18:39,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,15,18,39
"CHECKIN_092447",41,2018-11-06 15:38:19,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,15,38,19
"CHECKIN_092454",67,2018-11-06 15:41:24,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,15,41,24
"CHECKIN_092465",34,2018-11-06 15:55:20,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,15,55,20
"CHECKIN_092482",61,2018-11-06 16:21:25,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,16,21,25
"CHECKIN_092495",27,2018-11-06 16:29:11,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,16,29,11
"CHECKIN_092504",44,2018-11-06 16:35:32,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,16,35,32
"CHECKIN_092513",298,2018-11-06 16:40:28,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,16,40,28
"CHECKIN_092514",288,2018-11-06 16:41:11,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,16,41,11
"CHECKIN_092518",43,2018-11-06 16:43:08,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,16,43,8
"CHECKIN_092519",69,2018-11-06 16:43:31,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,16,43,31
"CHECKIN_092540",30,2018-11-06 16:57:28,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,16,57,28
"CHECKIN_092555",67,2018-11-06 17:15:52,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,17,15,52
"CHECKIN_092561",37,2018-11-06 17:19:26,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,17,19,26
"CHECKIN_092568",46,2018-11-06 17:24:07,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,17,24,7
"CHECKIN_092578",50,2018-11-06 17:30:32,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,17,30,32
"CHECKIN_092582",297,2018-11-06 17:38:52,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,17,38,52
"CHECKIN_092585",58,2018-11-06 17:41:25,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,17,41,25
"CHECKIN_092603",18,2018-11-06 18:03:41,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,18,3,41
"CHECKIN_092621",63,2018-11-06 18:28:59,"LOCATION_118","PRECINCT_198","DEVICE_331",6,11,2018,18,28,59
"CHECKIN_092624",20,2018-11-06 18:30:15,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,18,30,15
"CHECKIN_092626",62,2018-11-06 18:31:13,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,18,31,13
"CHECKIN_092644",71,2018-11-06 19:02:18,"LOCATION_118","PRECINCT_198","DEVICE_332",6,11,2018,19,2,18
"CHECKIN_092690",67,2018-11-06 07:09:08,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,7,9,8
"CHECKIN_092692",43,2018-11-06 07:09:33,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,7,9,33
"CHECKIN_092694",61,2018-11-06 07:10:07,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,7,10,7
"CHECKIN_092695",69,2018-11-06 07:10:25,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,7,10,25
"CHECKIN_092713",52,2018-11-06 07:15:47,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,7,15,47
"CHECKIN_092715",56,2018-11-06 07:16:40,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,7,16,40
"CHECKIN_092724",61,2018-11-06 07:21:10,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,7,21,10
"CHECKIN_092735",18,2018-11-06 07:27:13,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,7,27,13
"CHECKIN_092751",292,2018-11-06 07:39:10,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,7,39,10
"CHECKIN_092772",29,2018-11-06 07:49:12,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,7,49,12
"CHECKIN_092784",73,2018-11-06 07:53:00,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,7,53,0
"CHECKIN_092786",30,2018-11-06 07:53:49,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,7,53,49
"CHECKIN_092792",53,2018-11-06 07:57:29,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,7,57,29
"CHECKIN_092794",19,2018-11-06 07:59:38,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,7,59,38
"CHECKIN_092811",45,2018-11-06 08:11:17,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,8,11,17
"CHECKIN_092821",58,2018-11-06 08:15:15,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,8,15,15
"CHECKIN_092834",72,2018-11-06 08:19:26,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,8,19,26
"CHECKIN_092836",22,2018-11-06 08:19:57,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,8,19,57
"CHECKIN_092840",27,2018-11-06 08:21:13,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,8,21,13
"CHECKIN_092846",54,2018-11-06 08:22:48,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,8,22,48
"CHECKIN_092857",62,2018-11-06 08:28:18,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,8,28,18
"CHECKIN_092861",62,2018-11-06 08:29:50,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,8,29,50
"CHECKIN_092866",67,2018-11-06 08:32:07,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,8,32,7
"CHECKIN_092870",34,2018-11-06 08:34:24,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,8,34,24
"CHECKIN_092877",24,2018-11-06 08:38:31,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,8,38,31
"CHECKIN_092879",69,2018-11-06 08:39:20,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,8,39,20
"CHECKIN_092883",20,2018-11-06 08:41:11,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,8,41,11
"CHECKIN_092943",40,2018-11-06 09:12:15,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,9,12,15
"CHECKIN_092946",18,2018-11-06 09:13:20,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,9,13,20
"CHECKIN_092968",203,2018-11-06 09:22:59,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,9,22,59
"CHECKIN_092979",19,2018-11-06 09:29:16,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,9,29,16
"CHECKIN_092991",31,2018-11-06 09:36:33,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,9,36,33
"CHECKIN_092999",53,2018-11-06 09:40:15,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,9,40,15
"CHECKIN_093005",30,2018-11-06 09:44:15,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,9,44,15
"CHECKIN_093006",31,2018-11-06 09:44:40,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,9,44,40
"CHECKIN_093019",75,2018-11-06 09:53:46,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,9,53,46
"CHECKIN_093023",61,2018-11-06 09:58:27,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,9,58,27
"CHECKIN_093035",298,2018-11-06 10:04:14,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,10,4,14
"CHECKIN_093046",38,2018-11-06 10:09:45,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,10,9,45
"CHECKIN_093057",47,2018-11-06 10:20:54,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,10,20,54
"CHECKIN_093069",34,2018-11-06 10:31:13,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,10,31,13
"CHECKIN_093070",67,2018-11-06 10:31:19,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,10,31,19
"CHECKIN_093080",49,2018-11-06 10:37:49,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,10,37,49
"CHECKIN_093090",28,2018-11-06 10:41:45,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,10,41,45
"CHECKIN_093096",58,2018-11-06 10:43:55,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,10,43,55
"CHECKIN_093113",50,2018-11-06 10:57:36,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,10,57,36
"CHECKIN_093123",73,2018-11-06 11:03:28,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,11,3,28
"CHECKIN_093134",65,2018-11-06 11:10:05,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,11,10,5
"CHECKIN_093136",27,2018-11-06 11:10:50,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,11,10,50
"CHECKIN_093141",222,2018-11-06 11:14:24,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,11,14,24
"CHECKIN_093156",42,2018-11-06 11:21:03,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,11,21,3
"CHECKIN_093157",19,2018-11-06 11:21:37,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,11,21,37
"CHECKIN_093165",45,2018-11-06 11:24:52,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,11,24,52
"CHECKIN_093173",15,2018-11-06 11:27:50,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,11,27,50
"CHECKIN_093188",57,2018-11-06 11:34:07,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,11,34,7
"CHECKIN_093193",51,2018-11-06 11:36:48,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,11,36,48
"CHECKIN_093199",44,2018-11-06 11:41:32,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,11,41,32
"CHECKIN_093237",65,2018-11-06 12:09:13,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,12,9,13
"CHECKIN_093242",29,2018-11-06 12:11:08,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,12,11,8
"CHECKIN_093259",58,2018-11-06 12:30:38,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,12,30,38
"CHECKIN_093263",22,2018-11-06 12:33:16,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,12,33,16
"CHECKIN_093271",42,2018-11-06 12:41:07,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,12,41,7
"CHECKIN_093278",50,2018-11-06 12:46:31,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,12,46,31
"CHECKIN_093285",37,2018-11-06 12:53:10,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,12,53,10
"CHECKIN_093299",70,2018-11-06 13:00:40,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,13,0,40
"CHECKIN_093309",51,2018-11-06 13:11:46,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,13,11,46
"CHECKIN_093321",35,2018-11-06 13:21:39,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,13,21,39
"CHECKIN_093325",54,2018-11-06 13:24:14,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,13,24,14
"CHECKIN_093336",73,2018-11-06 13:33:08,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,13,33,8
"CHECKIN_093356",15,2018-11-06 13:43:45,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,13,43,45
"CHECKIN_093370",20,2018-11-06 13:54:50,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,13,54,50
"CHECKIN_093375",54,2018-11-06 13:59:46,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,13,59,46
"CHECKIN_093380",45,2018-11-06 14:04:48,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,14,4,48
"CHECKIN_093391",23,2018-11-06 14:15:29,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,14,15,29
"CHECKIN_093395",28,2018-11-06 14:17:38,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,14,17,38
"CHECKIN_093405",60,2018-11-06 14:22:21,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,14,22,21
"CHECKIN_093407",35,2018-11-06 14:24:19,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,14,24,19
"CHECKIN_093431",58,2018-11-06 14:55:29,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,14,55,29
"CHECKIN_093451",55,2018-11-06 15:04:56,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,15,4,56
"CHECKIN_093453",299,2018-11-06 15:05:44,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,15,5,44
"CHECKIN_093462",34,2018-11-06 15:12:28,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,15,12,28
"CHECKIN_093467",51,2018-11-06 15:15:23,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,15,15,23
"CHECKIN_093483",18,2018-11-06 15:24:50,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,15,24,50
"CHECKIN_093500",33,2018-11-06 15:35:02,"LOCATION_119","PRECINCT_158","DEVICE_333",6,11,2018,15,35,2
"CHECKIN_093513",26,2018-11-06 15:42:25,"LOCATION_119","PRECINCT_158","DEVICE_334",6,11,2018,15,42,25
"CHECKIN_093514",34,2018-11-06 15:42:29,"LOCATION_119","PRECINCT_158","DEVICE_335",6,11,2018,15,42,29
